順位,枠,馬番,馬名,合計スコア,単勝オッズ,人気,加点内訳,減点内訳,調教コメント
1,7,7,ユージュアーナ,+11.1,3.0,2人気,+2.0前走3F最速 / +3.0調教評価 / +1.0叩き2戦目 / +0.2前走好走 / +0.4前々走好走 / +1.0血統距離適性 / +2.5勝利数ボーナス / +2.0騎手フォーム,-1.0ペース適性,好調子
2,1,1,キャットテイル,+8.9,7.3,3人気,+3.0調教評価 / +0.4前走好走 / +1.5複勝安定ボーナス / +5.0勝利数ボーナス / +1.0騎手フォーム,-2.0枠番補正,好調持続
3,3,3,エアニゲラ,+7.5,2.8,1人気,+1.0調教評価 / +1.0血統距離適性 / +1.5複勝安定ボーナス / +5.0勝利数ボーナス / +1.0騎手フォーム,-2.0ペース適性,まずまず
4,6,6,カスバートテソーロ,+6.4,16.4,8人気,+1.0調教評価 / +0.4前々走好走 / +0.5血統距離適性 / +2.5勝利数ボーナス / +2.0ペース適性,,仕上り早
5,5,5,ハヤブサオヒメサマ,+5.4,9.1,4人気,+2.0調教評価 / +0.4前走好走 / +0.5血統距離適性 / +2.5勝利数ボーナス,,状態良好
6,4,4,タマモカンパネラ,+5.0,10.4,6人気,+1.0調教評価 / +2.5勝利数ボーナス / +2.0ペース適性,-0.5前走ローカル,攻馬良化
7,8,8,エーリアル,+4.5,10.1,5人気,+2.0調教評価 / +1.0叩き2戦目 / +1.5ペース適性,,動き軽快
8,2,2,エンプレスフレーム,-0.5,14.1,7人気,+2.0調教評価 / +1.0内枠先行,-0.5前走ローカル / -2.0枠番補正 / -1.0ペース適性,復調気配

■レース情報,ダート1700m,202601010312,

■買いサイン,⚠ 見送り,2勝クラス（ROI47%）

■評価コメント
,2勝クラス以下：全オッズ帯でROI47%以下。3勝クラス以上のみ買い。
,2位キャットテイル7.3倍（スコア差2.2pt）。

■三連複BOX,5頭BOX (10点) ← ROI124%,"対象馬:7,1,3,6,5",10点
,1－3－5
,1－3－6
,1－3－7
,1－5－6
,1－5－7
,1－6－7
,3－5－6
,3－5－7
,3－6－7
,5－6－7

■三連複10点,軸:7番ユージュアーナ,"相手(2〜6位):1,3,6,5,4",10点
,1－3－7
,1－4－7
,1－5－7
,1－6－7
,3－4－7
,3－5－7
,3－6－7
,4－5－7
,4－6－7
,5－6－7

■三連複7点,軸:7番ユージュアーナ×1番キャットテイル,"相手(3〜9位):3,6,5,4,8,2",6点
,1－2－7
,1－3－7
,1－4－7
,1－5－7
,1－6－7
,1－7－8
